ID_Cliente,Ciudad,Cliente,Genero,Linea_Producto,Precio_Unitario,Cantidad,Hora,Medio_Pago,Rating
ADJ6657,Trujillo,Afiliado,Femenino,Deportes y viajes,40.05,4,11:40,Efectivo,9.7
ADJ6658,Lima,Afiliado,Masculino,Salud y belleza,72.57,8,17:58,Efectivo,4.6
ADJ6659,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,64.44,5,17:04,Efectivo,6.6
ADJ6660,Trujillo,Normal,Masculino,Salud y belleza,65.18,3,20:35,Tarjeta crédito,6.3
ADJ6661,Trujillo,Normal,Femenino,Deportes y viajes,33.26,5,16:10,Tarjeta crédito,4.2
ADJ6662,Lima,Normal,Masculino,Deportes y viajes,34.37,10,10:11,Tarjeta débito,6.7
ADJ6663,Trujillo,Normal,Masculino,Accesorios Electrónicos,38.6,1,11:26,Tarjeta débito,6.7
ADJ6664,Arequipa,Normal,Femenino,Accesorios Electrónicos,32.8,10,12:12,Efectivo,6.2
ADJ6665,Lima,Afiliado,Femenino,Deportes y viajes,49.49,4,15:25,Tarjeta débito,6.6
ADJ6666,Lima,Normal,Femenino,Accesorios de moda,41.09,10,14:42,Efectivo,7.3
ADJ6667,Trujillo,Normal,Masculino,Accesorios de moda,37.15,4,18:59,Tarjeta débito,8.3
ADJ6668,Arequipa,Normal,Masculino,Hogar y estilo de vida,22.96,1,20:47,Efectivo,4.3
ADJ6669,Lima,Normal,Femenino,Accesorios de moda,34.7,2,19:48,Tarjeta débito,8.2
ADJ6670,Trujillo,Afiliado,Femenino,Accesorios de moda,19.66,10,18:20,Tarjeta crédito,7.2
ADJ6671,Lima,Normal,Masculino,Accesorios de moda,99.89,2,11:48,Tarjeta débito,7.1
ADJ6672,Lima,Normal,Masculino,Deportes y viajes,75.92,8,14:14,Efectivo,5.5
ADJ6673,Arequipa,Normal,Femenino,Comidas y bebidas,90.24,6,11:17,Efectivo,6.2
ADJ6674,Lima,Afiliado,Femenino,Deportes y viajes,98.13,1,17:36,Efectivo,8.9
ADJ6675,Arequipa,Normal,Masculino,Hogar y estilo de vida,69.4,2,19:48,Tarjeta débito,9
ADJ6676,Lima,Normal,Femenino,Deportes y viajes,93.31,2,17:53,Efectivo,6.3
ADJ6677,Lima,Normal,Masculino,Deportes y viajes,88.45,1,16:36,Tarjeta crédito,9.5
ADJ6678,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,24.18,8,20:54,Tarjeta débito,9.8
ADJ6679,Lima,Normal,Femenino,Comidas y bebidas,84.05,6,10:48,Tarjeta crédito,7.7
ADJ6680,Lima,Afiliado,Masculino,Salud y belleza,61.29,5,14:28,Efectivo,7
ADJ6681,Lima,Afiliado,Femenino,Deportes y viajes,90.74,7,18:03,Tarjeta crédito,6.2
ADJ6682,Trujillo,Normal,Femenino,Accesorios de moda,54.28,7,18:05,Tarjeta débito,9.3
ADJ6683,Trujillo,Normal,Masculino,Accesorios Electrónicos,99.55,7,12:07,Efectivo,7.6
ADJ6684,Arequipa,Afiliado,Masculino,Deportes y viajes,58.39,7,19:49,Tarjeta crédito,8.2
ADJ6685,Arequipa,Afiliado,Femenino,Accesorios de moda,51.47,1,15:52,Tarjeta débito,8.5
ADJ6686,Lima,Afiliado,Masculino,Salud y belleza,54.86,5,16:48,Tarjeta débito,9.8
ADJ6687,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,39.39,5,20:46,Tarjeta crédito,8.7
ADJ6688,Arequipa,Afiliado,Masculino,Deportes y viajes,71.92,5,15:05,Tarjeta crédito,4.3
ADJ6689,Lima,Normal,Femenino,Accesorios Electrónicos,45.71,3,10:34,Tarjeta crédito,7.7
ADJ6690,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,83.17,6,11:23,Efectivo,7.3
ADJ6691,Trujillo,Normal,Masculino,Comidas y bebidas,81.71,6,14:36,Tarjeta crédito,8
ADJ6692,Trujillo,Afiliado,Femenino,Deportes y viajes,91.41,5,16:03,Tarjeta débito,7.1
ADJ6693,Lima,Normal,Masculino,Accesorios de moda,39.21,4,20:03,Tarjeta crédito,9
ADJ6694,Lima,Afiliado,Masculino,Accesorios de moda,59.86,2,14:55,Tarjeta débito,6.7
ADJ6695,Trujillo,Normal,Masculino,Deportes y viajes,98.09,9,19:41,Efectivo,9.3
ADJ6696,Trujillo,Afiliado,Masculino,Accesorios de moda,86.68,8,18:04,Tarjeta crédito,7.2
ADJ6697,Arequipa,Normal,Femenino,Comidas y bebidas,16.31,9,10:31,Tarjeta débito,8.4
ADJ6698,Trujillo,Normal,Femenino,Accesorios de moda,73.05,4,17:16,Tarjeta crédito,4.9
ADJ6699,Trujillo,Normal,Masculino,Hogar y estilo de vida,30.68,3,11:00,Tarjeta débito,9.1
ADJ6700,Lima,Afiliado,Femenino,Deportes y viajes,20.18,4,12:14,Tarjeta crédito,5
ADJ6701,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,18.77,6,16:43,Tarjeta crédito,5.5
ADJ6702,Lima,Afiliado,Masculino,Hogar y estilo de vida,38.81,4,13:40,Tarjeta débito,4.9
ADJ6703,Lima,Normal,Femenino,Deportes y viajes,51.54,5,17:45,Efectivo,4.2
ADJ6704,Trujillo,Normal,Femenino,Accesorios Electrónicos,66.06,6,10:28,Efectivo,7.3
ADJ6705,Lima,Normal,Femenino,Accesorios de moda,54.31,9,10:49,Efectivo,8.9
ADJ6706,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,19.32,7,18:51,Efectivo,6.9
ADJ6707,Lima,Normal,Masculino,Hogar y estilo de vida,37.48,3,13:45,Tarjeta crédito,7.7
ADJ6708,Arequipa,Afiliado,Femenino,Comidas y bebidas,98.52,10,20:23,Tarjeta débito,4.5
ADJ6709,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,72.42,3,16:54,Tarjeta débito,8.2
ADJ6710,Lima,Normal,Masculino,Accesorios Electrónicos,21.58,9,12:32,Efectivo,7.3
ADJ6711,Lima,Normal,Femenino,Accesorios Electrónicos,42.42,8,13:58,Tarjeta débito,5.7
ADJ6712,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,74.51,6,15:08,Tarjeta débito,5
ADJ6713,Lima,Normal,Masculino,Accesorios de moda,99.25,2,13:02,Efectivo,9
ADJ6714,Trujillo,Normal,Femenino,Comidas y bebidas,81.21,10,13:01,Tarjeta crédito,6.3
ADJ6715,Lima,Afiliado,Femenino,Hogar y estilo de vida,82.04,5,17:16,Tarjeta crédito,7.6
ADJ6716,Lima,Afiliado,Masculino,Deportes y viajes,26.67,10,11:48,Efectivo,8.6
ADJ6717,Lima,Normal,Masculino,Comidas y bebidas,72.39,2,19:55,Tarjeta crédito,8.1
ADJ6718,Trujillo,Normal,Masculino,Deportes y viajes,85.91,5,14:33,Tarjeta crédito,8.6
ADJ6719,Lima,Normal,Masculino,Comidas y bebidas,60.3,4,18:43,Efectivo,5.8
ADJ6720,Arequipa,Normal,Masculino,Comidas y bebidas,31.77,4,14:43,Tarjeta débito,6.2
ADJ6721,Trujillo,Normal,Femenino,Salud y belleza,64.27,4,13:54,Efectivo,7.7
ADJ6722,Arequipa,Afiliado,Femenino,Accesorios de moda,92.98,2,15:06,Tarjeta crédito,8
ADJ6723,Lima,Afiliado,Femenino,Accesorios de moda,18.08,4,18:03,Tarjeta crédito,9.5
ADJ6724,Lima,Normal,Masculino,Deportes y viajes,63.06,3,15:58,Tarjeta débito,7
ADJ6725,Trujillo,Normal,Femenino,Comidas y bebidas,52.34,3,14:03,Efectivo,9.2
ADJ6726,Arequipa,Normal,Masculino,Accesorios de moda,59.61,10,11:07,Efectivo,5.3
ADJ6727,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,24.24,7,17:38,Tarjeta débito,9.4
ADJ6728,Lima,Afiliado,Masculino,Deportes y viajes,96.8,3,13:05,Efectivo,5.3
ADJ6729,Trujillo,Normal,Masculino,Comidas y bebidas,52.2,3,13:30,Tarjeta crédito,9.5
ADJ6730,Arequipa,Normal,Femenino,Deportes y viajes,46.66,9,19:11,Tarjeta débito,5.3
ADJ6731,Arequipa,Normal,Femenino,Accesorios de moda,36.85,5,18:53,Efectivo,9.2
ADJ6732,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,70.32,2,14:22,Tarjeta débito,9.6
ADJ6733,Arequipa,Normal,Masculino,Accesorios Electrónicos,83.08,1,17:16,Tarjeta débito,6.4
ADJ6734,Arequipa,Normal,Femenino,Accesorios de moda,64.99,1,10:06,Tarjeta crédito,4.5
ADJ6735,Arequipa,Normal,Masculino,Comidas y bebidas,77.56,10,20:35,Tarjeta débito,6.9
ADJ6736,Lima,Normal,Femenino,Deportes y viajes,54.51,6,13:54,Tarjeta débito,7.8
ADJ6737,Arequipa,Afiliado,Femenino,Comidas y bebidas,49.79,4,19:16,Tarjeta crédito,6.4
ADJ6738,Trujillo,Normal,Masculino,Accesorios de moda,30.61,1,12:20,Tarjeta débito,5.2
ADJ6739,Lima,Afiliado,Masculino,Comidas y bebidas,57.89,2,10:37,Tarjeta débito,8.9
ADJ6740,Lima,Afiliado,Masculino,Accesorios de moda,93.22,3,11:45,Efectivo,7.2
ADJ6741,Arequipa,Afiliado,Masculino,Deportes y viajes,80.93,1,16:08,Tarjeta crédito,9
ADJ6742,Trujillo,Afiliado,Femenino,Deportes y viajes,38.72,9,12:24,Tarjeta débito,4.2
ADJ6743,Lima,Afiliado,Masculino,Deportes y viajes,72.6,6,19:51,Efectivo,6.9
ADJ6744,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,87.91,5,18:10,Tarjeta débito,4.4
ADJ6745,Trujillo,Afiliado,Masculino,Comidas y bebidas,98.53,6,11:22,Tarjeta crédito,4
ADJ6746,Trujillo,Normal,Femenino,Comidas y bebidas,71.68,3,15:30,Tarjeta crédito,9.2
ADJ6747,Trujillo,Afiliado,Femenino,Comidas y bebidas,91.61,1,19:44,Efectivo,9.8
ADJ6748,Lima,Afiliado,Femenino,Hogar y estilo de vida,94.59,7,15:27,Tarjeta crédito,4.9
ADJ6749,Lima,Afiliado,Masculino,Accesorios de moda,91.35,1,15:42,Efectivo,6.8
ADJ6750,Lima,Afiliado,Femenino,Comidas y bebidas,78.88,2,16:04,Efectivo,9.1
ADJ6751,Lima,Afiliado,Masculino,Salud y belleza,82.58,10,14:41,Efectivo,5
ADJ6752,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,53.3,3,14:19,Tarjeta débito,7.5
ADJ6753,Trujillo,Normal,Femenino,Accesorios de moda,12.09,1,18:19,Tarjeta crédito,8.2
ADJ6754,Trujillo,Normal,Masculino,Deportes y viajes,64.19,10,14:08,Tarjeta crédito,6.7
ADJ6755,Trujillo,Afiliado,Masculino,Comidas y bebidas,83.77,2,10:54,Tarjeta crédito,7
ADJ6756,Lima,Normal,Masculino,Hogar y estilo de vida,99.7,3,11:29,Tarjeta débito,4.7
ADJ6757,Lima,Afiliado,Masculino,Comidas y bebidas,79.91,3,19:28,Tarjeta crédito,5
ADJ6758,Lima,Afiliado,Masculino,Salud y belleza,66.47,10,15:01,Tarjeta crédito,5
ADJ6759,Arequipa,Normal,Femenino,Accesorios Electrónicos,46.2,1,12:16,Efectivo,6.3
ADJ6760,Lima,Normal,Masculino,Accesorios de moda,52.42,3,17:36,Tarjeta débito,7.5
ADJ6761,Lima,Afiliado,Femenino,Comidas y bebidas,98.79,3,20:00,Tarjeta débito,6.4
ADJ6762,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,88.55,8,15:29,Tarjeta débito,4.7
ADJ6763,Lima,Afiliado,Masculino,Accesorios Electrónicos,55.67,2,15:08,Tarjeta débito,6
ADJ6764,Arequipa,Afiliado,Femenino,Comidas y bebidas,72.52,8,19:26,Tarjeta crédito,4
ADJ6765,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,12.05,5,15:53,Tarjeta débito,5.5
ADJ6766,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,19.36,9,18:43,Tarjeta débito,8.7
ADJ6767,Arequipa,Normal,Masculino,Salud y belleza,70.21,6,14:58,Efectivo,7.4
ADJ6768,Lima,Afiliado,Masculino,Accesorios de moda,33.63,1,19:55,Efectivo,5.6
ADJ6769,Arequipa,Afiliado,Femenino,Deportes y viajes,15.49,2,15:10,Efectivo,6.3
ADJ6770,Arequipa,Normal,Masculino,Accesorios Electrónicos,24.74,10,16:44,Efectivo,7.1
ADJ6771,Lima,Normal,Masculino,Accesorios Electrónicos,75.66,5,18:22,Tarjeta débito,7.8
ADJ6772,Lima,Normal,Femenino,Salud y belleza,55.81,6,11:52,Efectivo,9.9
ADJ6773,Lima,Afiliado,Masculino,Accesorios de moda,60.18,4,18:04,Tarjeta crédito,9.4
ADJ6774,Trujillo,Normal,Femenino,Accesorios Electrónicos,15.69,3,14:13,Tarjeta crédito,5.8
ADJ6775,Arequipa,Normal,Femenino,Accesorios Electrónicos,99.69,1,10:23,Tarjeta crédito,8
ADJ6776,Trujillo,Afiliado,Femenino,Accesorios de moda,88.15,3,10:11,Tarjeta débito,7.9
ADJ6777,Trujillo,Afiliado,Femenino,Deportes y viajes,27.93,5,15:48,Efectivo,5.9
ADJ6778,Trujillo,Afiliado,Masculino,Accesorios de moda,55.45,1,17:46,Tarjeta crédito,4.9
ADJ6779,Arequipa,Afiliado,Masculino,Deportes y viajes,17.14,7,12:07,Tarjeta crédito,7.9
ADJ6780,Lima,Afiliado,Femenino,Accesorios de moda,58.75,6,18:14,Tarjeta crédito,5.9
ADJ6781,Arequipa,Normal,Femenino,Deportes y viajes,98.8,2,11:39,Efectivo,7.7
ADJ6782,Lima,Afiliado,Masculino,Comidas y bebidas,57.74,3,13:06,Tarjeta débito,7.7
ADJ6783,Lima,Normal,Femenino,Salud y belleza,17.97,4,20:43,Tarjeta débito,6.4
ADJ6784,Arequipa,Afiliado,Femenino,Salud y belleza,47.71,6,14:19,Tarjeta débito,4.4
ADJ6785,Lima,Normal,Femenino,Deportes y viajes,40.62,2,10:01,Tarjeta crédito,4.1
ADJ6786,Trujillo,Afiliado,Masculino,Accesorios de moda,56.04,10,19:30,Tarjeta débito,4.4
ADJ6787,Lima,Afiliado,Masculino,Comidas y bebidas,93.4,2,16:34,Efectivo,5.5
ADJ6788,Arequipa,Normal,Masculino,Salud y belleza,33.64,8,17:10,Tarjeta crédito,9.3
ADJ6789,Lima,Afiliado,Masculino,Accesorios de moda,83.77,2,19:57,Efectivo,4.6
ADJ6790,Lima,Afiliado,Femenino,Deportes y viajes,64.08,7,19:29,Tarjeta crédito,7.3
ADJ6791,Trujillo,Afiliado,Femenino,Comidas y bebidas,73.47,4,18:30,Efectivo,6
ADJ6792,Lima,Normal,Femenino,Deportes y viajes,34.81,1,10:11,Tarjeta crédito,7
ADJ6793,Trujillo,Afiliado,Masculino,Accesorios de moda,21.48,2,12:22,Tarjeta débito,6.6
ADJ6794,Lima,Afiliado,Femenino,Deportes y viajes,23.08,6,19:20,Tarjeta débito,4.9
ADJ6795,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,63.56,10,17:59,Efectivo,4.3
ADJ6796,Arequipa,Afiliado,Masculino,Deportes y viajes,72.88,2,12:51,Efectivo,6.1
ADJ6797,Trujillo,Normal,Femenino,Comidas y bebidas,67.1,3,10:36,Efectivo,7.5
ADJ6798,Arequipa,Afiliado,Femenino,Deportes y viajes,70.19,9,13:38,Efectivo,6.7
ADJ6799,Arequipa,Normal,Femenino,Comidas y bebidas,52.6,9,14:42,Efectivo,7.6
ADJ6800,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,87.37,5,19:45,Efectivo,6.6
ADJ6801,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,69.58,9,19:38,Tarjeta crédito,7.8
ADJ6802,Lima,Normal,Masculino,Comidas y bebidas,32.32,3,19:11,Tarjeta crédito,4.3
ADJ6803,Lima,Afiliado,Femenino,Accesorios de moda,19.77,10,18:57,Tarjeta crédito,5
ADJ6804,Lima,Normal,Masculino,Salud y belleza,71.77,7,14:06,Efectivo,8.9
ADJ6805,Lima,Normal,Femenino,Accesorios Electrónicos,43,4,20:48,Tarjeta débito,7.6
ADJ6806,Arequipa,Afiliado,Masculino,Comidas y bebidas,68.98,1,20:13,Efectivo,4.8
ADJ6807,Arequipa,Normal,Masculino,Accesorios de moda,15.62,8,20:37,Tarjeta débito,9.1
ADJ6808,Trujillo,Normal,Masculino,Deportes y viajes,25.7,3,17:59,Tarjeta débito,6.1
ADJ6809,Trujillo,Afiliado,Masculino,Comidas y bebidas,80.62,6,20:18,Efectivo,9.1
ADJ6810,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,75.53,4,15:52,Tarjeta débito,8.3
ADJ6811,Arequipa,Normal,Femenino,Accesorios Electrónicos,77.63,9,15:14,Tarjeta débito,7.2
ADJ6812,Arequipa,Afiliado,Masculino,Accesorios de moda,98.7,8,10:36,Tarjeta débito,8.5
ADJ6813,Trujillo,Afiliado,Femenino,Accesorios de moda,71.46,7,16:06,Tarjeta débito,4.5
ADJ6814,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,11.94,3,12:47,Tarjeta crédito,8.1
ADJ6815,Trujillo,Normal,Masculino,Accesorios de moda,45.38,3,13:34,Tarjeta crédito,7.2
ADJ6816,Lima,Afiliado,Femenino,Accesorios de moda,17.48,6,15:04,Tarjeta crédito,6.1
ADJ6817,Arequipa,Afiliado,Femenino,Deportes y viajes,90.63,9,15:28,Efectivo,5.1
ADJ6818,Lima,Normal,Masculino,Hogar y estilo de vida,44.12,3,13:45,Tarjeta crédito,7.9
ADJ6819,Arequipa,Normal,Masculino,Accesorios de moda,97.26,4,15:33,Tarjeta débito,6.8
ADJ6820,Trujillo,Normal,Masculino,Salud y belleza,56,3,19:33,Tarjeta débito,4.8
ADJ6821,Lima,Normal,Masculino,Accesorios Electrónicos,75.88,7,10:38,Tarjeta débito,8.9
ADJ6822,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,81.2,7,15:59,Tarjeta crédito,8.1
ADJ6823,Arequipa,Normal,Masculino,Accesorios Electrónicos,58.76,10,14:26,Tarjeta débito,9
ADJ6824,Trujillo,Normal,Masculino,Hogar y estilo de vida,93.96,9,11:32,Efectivo,9.8
ADJ6825,Arequipa,Normal,Masculino,Hogar y estilo de vida,55.61,7,12:41,Efectivo,8.5
ADJ6826,Arequipa,Normal,Masculino,Comidas y bebidas,84.83,1,15:20,Tarjeta débito,8.8
ADJ6827,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,37.69,2,15:29,Tarjeta débito,9.5
ADJ6828,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,10.53,5,14:43,Tarjeta crédito,5.8
ADJ6829,Lima,Afiliado,Femenino,Hogar y estilo de vida,12.29,9,19:28,Tarjeta crédito,8
ADJ6830,Arequipa,Afiliado,Masculino,Salud y belleza,81.23,7,20:44,Efectivo,9
ADJ6831,Lima,Afiliado,Femenino,Accesorios de moda,22.32,4,11:16,Tarjeta débito,4.1
ADJ6832,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,17.42,10,12:30,Tarjeta débito,7
ADJ6833,Lima,Normal,Masculino,Hogar y estilo de vida,73.28,5,15:05,Tarjeta débito,8.4
ADJ6834,Arequipa,Afiliado,Femenino,Accesorios de moda,84.87,3,18:30,Tarjeta débito,7.4
ADJ6835,Lima,Afiliado,Femenino,Accesorios Electrónicos,35.74,8,15:28,Tarjeta débito,4.9
ADJ6836,Trujillo,Afiliado,Masculino,Comidas y bebidas,18.85,10,18:24,Tarjeta débito,5.6
ADJ6837,Trujillo,Normal,Femenino,Comidas y bebidas,55.39,4,15:19,Tarjeta débito,8
ADJ6838,Lima,Normal,Masculino,Accesorios Electrónicos,72.13,10,15:12,Tarjeta crédito,4.2
ADJ6839,Trujillo,Afiliado,Femenino,Accesorios de moda,63.88,8,17:48,Tarjeta débito,9.9
ADJ6840,Trujillo,Afiliado,Femenino,Salud y belleza,10.69,5,11:07,Tarjeta débito,7.6
ADJ6841,Trujillo,Afiliado,Masculino,Salud y belleza,55.5,4,15:48,Tarjeta crédito,6.6
ADJ6842,Lima,Normal,Masculino,Deportes y viajes,13.69,6,13:59,Efectivo,6.3
ADJ6843,Lima,Normal,Femenino,Accesorios Electrónicos,95.64,4,18:51,Efectivo,7.9
ADJ6844,Trujillo,Normal,Femenino,Hogar y estilo de vida,11.43,6,17:24,Efectivo,7.7
ADJ6845,Lima,Afiliado,Femenino,Deportes y viajes,95.54,4,11:58,Tarjeta débito,4.5
ADJ6846,Arequipa,Afiliado,Femenino,Salud y belleza,85.87,7,19:01,Tarjeta crédito,8
ADJ6847,Arequipa,Afiliado,Femenino,Deportes y viajes,67.99,7,16:50,Tarjeta débito,5.7
ADJ6848,Arequipa,Afiliado,Masculino,Comidas y bebidas,65.65,2,16:46,Efectivo,6
ADJ6849,Lima,Normal,Femenino,Comidas y bebidas,28.86,5,18:08,Tarjeta crédito,8
ADJ6850,Arequipa,Afiliado,Masculino,Deportes y viajes,25.25,5,17:52,Efectivo,6.1
ADJ6851,Lima,Afiliado,Masculino,Accesorios Electrónicos,87.87,9,20:32,Tarjeta débito,5.6
ADJ6852,Arequipa,Normal,Masculino,Salud y belleza,21.8,8,19:24,Efectivo,8.3
ADJ6853,Arequipa,Afiliado,Femenino,Salud y belleza,10.16,5,13:08,Tarjeta débito,4.1
ADJ6854,Arequipa,Normal,Masculino,Accesorios Electrónicos,71.89,8,11:33,Tarjeta débito,5.5
ADJ6855,Arequipa,Normal,Femenino,Salud y belleza,10.99,5,10:18,Tarjeta crédito,9.3
ADJ6856,Arequipa,Afiliado,Masculino,Salud y belleza,60.47,3,10:55,Tarjeta crédito,5.6
ADJ6857,Trujillo,Normal,Masculino,Deportes y viajes,58.91,7,15:15,Tarjeta débito,9.7
ADJ6858,Arequipa,Afiliado,Masculino,Salud y belleza,68.55,4,20:21,Tarjeta crédito,9.2
ADJ6859,Lima,Normal,Femenino,Hogar y estilo de vida,97.37,10,13:48,Tarjeta crédito,4.9
ADJ6860,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,92.6,7,12:52,Tarjeta crédito,9.3
ADJ6861,Trujillo,Normal,Femenino,Accesorios Electrónicos,46.61,2,12:28,Tarjeta crédito,6.6
ADJ6862,Lima,Normal,Masculino,Accesorios de moda,27.18,2,16:26,Tarjeta débito,4.3
ADJ6863,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,60.87,1,13:24,Efectivo,5.5
ADJ6864,Trujillo,Afiliado,Femenino,Deportes y viajes,24.49,10,15:15,Efectivo,8.1
ADJ6865,Lima,Normal,Masculino,Salud y belleza,92.78,1,10:50,Tarjeta crédito,9.8
ADJ6866,Arequipa,Afiliado,Masculino,Accesorios de moda,67.39,7,13:23,Tarjeta débito,6.9
ADJ6867,Lima,Afiliado,Femenino,Accesorios Electrónicos,75.59,9,11:12,Efectivo,8
ADJ6868,Trujillo,Normal,Femenino,Hogar y estilo de vida,77.47,4,16:36,Efectivo,4.2
ADJ6869,Trujillo,Normal,Femenino,Deportes y viajes,93.18,2,18:41,Tarjeta crédito,8.5
ADJ6870,Lima,Normal,Femenino,Salud y belleza,17.75,1,10:38,Efectivo,8.6
ADJ6871,Arequipa,Normal,Femenino,Accesorios de moda,62.18,10,10:33,Tarjeta débito,6
ADJ6872,Lima,Normal,Masculino,Salud y belleza,10.75,8,14:38,Tarjeta débito,6.2
ADJ6873,Trujillo,Normal,Femenino,Accesorios Electrónicos,40.26,10,18:06,Tarjeta crédito,5
ADJ6874,Trujillo,Normal,Masculino,Accesorios Electrónicos,95.15,1,14:00,Efectivo,6
ADJ6875,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,48.62,8,10:57,Efectivo,5
ADJ6876,Lima,Normal,Femenino,Comidas y bebidas,53.21,8,16:45,Tarjeta débito,5
ADJ6877,Arequipa,Normal,Femenino,Accesorios de moda,45.44,7,11:15,Efectivo,9.2
ADJ6878,Trujillo,Normal,Masculino,Comidas y bebidas,33.88,8,20:29,Tarjeta débito,9.6
ADJ6879,Lima,Afiliado,Masculino,Salud y belleza,96.16,4,20:03,Tarjeta crédito,8.4
ADJ6880,Lima,Normal,Masculino,Accesorios Electrónicos,52.89,4,16:32,Tarjeta débito,6.7
ADJ6881,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,47.68,2,10:10,Tarjeta crédito,4.1
ADJ6882,Lima,Afiliado,Femenino,Deportes y viajes,60.08,7,11:36,Tarjeta crédito,4.5
ADJ6883,Trujillo,Afiliado,Femenino,Deportes y viajes,22.01,4,18:15,Tarjeta crédito,6.6
ADJ6884,Lima,Afiliado,Femenino,Salud y belleza,72.11,9,13:53,Tarjeta crédito,7.7
ADJ6885,Trujillo,Afiliado,Masculino,Accesorios de moda,41.28,3,18:37,Tarjeta crédito,8.5
ADJ6886,Arequipa,Normal,Masculino,Accesorios Electrónicos,64.95,10,18:27,Efectivo,5.2
ADJ6887,Trujillo,Normal,Masculino,Accesorios Electrónicos,10.56,8,17:43,Efectivo,7.6
ADJ6888,Lima,Normal,Masculino,Salud y belleza,62.57,4,18:37,Efectivo,9.5
ADJ6889,Trujillo,Afiliado,Masculino,Salud y belleza,91.3,1,14:42,Tarjeta débito,9.2
ADJ6890,Trujillo,Normal,Masculino,Accesorios de moda,52.38,1,19:44,Efectivo,5.8
ADJ6891,Arequipa,Normal,Masculino,Accesorios Electrónicos,55.87,10,15:01,Efectivo,5.8
ADJ6892,Trujillo,Normal,Masculino,Accesorios de moda,51.94,3,15:21,Efectivo,7.9
ADJ6893,Lima,Normal,Masculino,Accesorios Electrónicos,60.3,1,17:38,Efectivo,6
ADJ6894,Arequipa,Afiliado,Femenino,Comidas y bebidas,14.87,2,18:15,Tarjeta crédito,8.9
ADJ6895,Trujillo,Normal,Masculino,Accesorios de moda,21.32,1,12:43,Efectivo,5.9
ADJ6896,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,93.78,3,11:32,Tarjeta crédito,5.9
ADJ6897,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,73.26,1,18:08,Tarjeta débito,9.7
ADJ6898,Arequipa,Normal,Femenino,Deportes y viajes,22.38,1,17:08,Tarjeta crédito,8.6
ADJ6899,Trujillo,Normal,Femenino,Accesorios de moda,99.1,6,13:11,Efectivo,4.2
ADJ6900,Trujillo,Normal,Masculino,Accesorios de moda,74.1,1,11:05,Efectivo,9.2
ADJ6901,Trujillo,Normal,Femenino,Accesorios de moda,98.48,2,10:12,Tarjeta débito,9.2
ADJ6902,Arequipa,Normal,Masculino,Salud y belleza,53.19,7,15:42,Tarjeta débito,5
ADJ6903,Lima,Normal,Femenino,Accesorios Electrónicos,52.79,10,11:58,Tarjeta débito,10
ADJ6904,Trujillo,Afiliado,Femenino,Salud y belleza,95.95,5,14:21,Tarjeta débito,8.8
ADJ6905,Lima,Normal,Femenino,Accesorios de moda,36.51,9,10:52,Efectivo,4.2
ADJ6906,Lima,Normal,Masculino,Salud y belleza,57.59,6,13:51,Efectivo,5.1
ADJ6907,Trujillo,Afiliado,Femenino,Comidas y bebidas,47.63,9,12:35,Efectivo,5
ADJ6908,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,86.27,1,13:24,Tarjeta débito,7
ADJ6909,Lima,Normal,Femenino,Hogar y estilo de vida,11.28,9,11:55,Tarjeta crédito,4.3
ADJ6910,Arequipa,Afiliado,Masculino,Salud y belleza,33.81,3,15:11,Tarjeta débito,7.3
ADJ6911,Lima,Afiliado,Masculino,Deportes y viajes,90.53,8,14:48,Tarjeta crédito,6.5
ADJ6912,Arequipa,Afiliado,Femenino,Salud y belleza,62.82,2,12:36,Tarjeta débito,4.9
